1185651	59_60336772	1	0
484699	05_663040163	1	0
506126	04_166728333	1	0
513619	59_443404118	1	0
860807	10_426736074	1	0
731297	20_21525413	1	0
102592	05_220183058	1	0
759057	01_796879003	1	0
495758	04_236038489	1	0
206299	49_446885341	1	0
653499	04_144859362	1	0
119134	18_251160285	1	0
40953	55_502333934	1	0
717182	03_558763036	1	0
550677	07_666117760	1	0
930923	64_208569607	1	0
395163	08_11130797	1	0
543885	07_161214747	1	0
425436	00_625589881	1	0
536380	01_290847054	1	0
736745	07_118850783	1	0
395348	21_403362503	1	0
563969	02_147037266	1	0
563969	07_158520427	1	0
483330	11_179213786	1	0
1164079	18_235632046	1	0
712620	18_43573667	1	0
37528	58_427149472	1	0
599086	00_633041931	1	0
465422	14_399759751	1	0
469917	03_161611863	1	0
93959	04_109999812	1	0
395182	01_257515868	1	0
555514	18_127838550	1	0
184299	50_804805087	1	0
1163984	05_300963298	1	0
482607	20_496994981	1	0
751414	12_248756133	1	0
561387	06_293507475	1	0
553574	00_148855936	1	0
553574	10_673901206	1	0
1183710	44_324945832	1	0
417354	07_105780022	1	0
216389	19_725727750	1	0
728363	03_317431063	1	0
590694	09_792036339	1	0
648747	17_597837210	1	0
562595	20_393009402	1	0
575336	00_251447956	1	0
485718	20_565000471	1	0
642165	06_37522861	1	0
721221	18_50140388	1	0
781449	57_692231176	1	0
606940	09_386366545	1	0
394045	21_62162384	1	0
607044	19_569149842	1	0
162858	35_78126209	1	0
733022	18_448224981	1	0
643778	08_95858520	1	0
548965	05_610502368	1	0
752205	06_606273875	1	0
638036	45_447363985	1	0
690624	04_563471017	1	0
1163827	38_68791880	1	0
695231	04_307075463	1	0
69522	35_214218893	1	0
393927	18_642084520	1	0
509396	00_753865344	1	0
1163791	17_807312089	1	0
282399	64_556994930	1	0
671194	00_121972582	1	0
649806	06_753898714	1	0
1163777	52_25199898	1	0
824257	55_146747574	1	0
657799	58_121278562	1	0
705508	05_109795394	1	0
725427	09_828973706	1	0
617595	02_1870935	1	0
361099	07_856319197	1	0
681198	18_607135044	1	0
130307	10_92284111	1	0
40980	01_647596310	1	0
164784	10_61400590	1	0
699778	10_472438759	1	0
1163710	07_550658598	1	0
395304	27_746707262	1	0
552237	61_209341910	1	0
1163701	20_349380147	1	0
566737	09_544802187	1	0
725692	53_620584375	1	0
575023	17_806493614	1	0
235614	06_647067359	1	0
531024	20_596623131	1	0
362533	10_812348606	1	0
1163673	37_89857997	1	0
655084	21_544917487	1	0
641207	65_853748094	1	0
407452	07_213388049	1	0
678212	09_760074691	1	0
739307	00_738442839	1	0
755291	00_270142837	1	0
332522	08_408050374	1	0
42075	40_734341195	1	0
303781	09_9220687	1	0
281074	09_564623385	1	0
427431	34_856586967	1	0
760656	06_263112728	1	0
434628	10_264216725	1	0
680457	05_133566672	1	0
681240	59_54171939	1	0
1163605	20_814905349	1	0
265281	63_363783784	1	0
574836	18_343030062	1	0
590444	45_172646491	1	0
454618	21_421220675	1	0
454618	03_640429976	1	0
759846	19_378708833	1	0
121509	10_109019290	1	0
223034	00_405605883	1	0
423242	55_494080947	1	0
651497	09_457172546	1	0
482675	33_412824130	1	0
698419	00_752425402	1	0
723036	05_484305357	1	0
592637	00_230665642	1	0
910650	03_147265847	1	0
575836	19_308309127	1	0
752994	05_112473344	1	0
177043	11_173208827	1	0
584055	04_28537308	1	0
301957	59_301468691	1	0
122893	05_844583549	1	0
668671	07_403563398	1	0
459337	09_612440661	1	0
459337	09_612447289	1	0
269483	07_713167128	1	0
729812	00_534555471	1	0
722402	00_770383025	1	0
698113	08_62824224	1	0
401024	32_849454666	1	0
117469	53_780159147	1	0
683728	10_681050237	1	0
143285	04_56721405	1	0
181947	34_530039369	1	0
117983	26_570083126	1	0
153317	05_740531666	1	0
407934	03_128886457	1	0
653324	07_854471858	1	0
717823	21_82540763	1	0
417978	07_674781407	1	0
437661	06_658586145	1	0
29859	56_861593949	1	0
331291	63_833800277	1	0
737505	07_277057252	1	0
83664	10_500683176	1	0
655055	08_23266858	1	0
554646	08_659423154	1	0
744314	08_363346246	1	0
632287	03_110156273	1	0
737193	48_581745204	1	0
252491	44_269996765	1	0
667551	12_210068773	1	0
75197	35_83394942	1	0
759050	10_628358581	1	0
201336	07_709676612	1	0
231857	03_425896078	1	0
433298	06_228612846	1	0
270204	07_472771280	1	0
700843	20_852413526	1	0
226742	18_551801156	1	0
1163136	29_526277059	1	0
1173603	15_741015016	1	0
113279	16_203251594	1	0
488215	05_490037585	1	0
744472	08_20765255	1	0
399847	04_464459263	1	0
511711	07_38213807	1	0
580248	10_717694729	1	0
243335	63_711125618	1	0
527691	04_135416630	1	0
356267	05_371417101	1	0
511930	36_185319549	1	0
716181	11_64755683	1	0
824295	29_527079161	1	0
1163067	61_123366873	1	0
270427	40_399781189	1	0
608665	04_31439081	1	0
459567	55_579438780	1	0
486636	11_179642069	1	0
392435	03_388729932	1	0
644536	06_91988292	1	0
357724	23_533589036	1	0
570009	00_539328782	1	0
327457	02_142150178	1	0
647685	05_513689257	1	0
1163001	21_374798598	1	0
1162989	64_153399805	1	0
291569	04_105125218	1	0
429497	08_796010384	1	0
527932	39_278792793	1	0
527932	12_641268971	1	0
730288	05_732334888	1	0
553289	18_384200617	1	0
619849	08_513505692	1	0
1162941	52_117129915	1	0
709451	01_243643225	1	0
112355	05_497499312	1	0
20996	57_83961555	1	0
1162929	04_144055994	1	0
571822	08_344247087	1	0
535024	18_578941565	1	0
680868	11_186450137	1	0
406055	39_658102556	1	0
700795	08_524125976	1	0
1898	01_590404795	1	0
564846	08_97580052	1	0
514330	02_786590186	1	0
480860	03_379313985	1	0
270608	52_194050655	1	0
603794	18_260447664	1	0
10480	03_762936250	1	0
569406	02_2525522	1	0
1184658	29_849717304	1	0
1184658	05_671240071	1	0
762931	05_659516770	1	0
711470	55_666890469	1	0
603914	18_292705182	1	0
609167	19_866462931	1	0
673604	03_679731924	1	0
91659	10_812006139	1	0
393521	65_868536169	1	0
149712	68_40429168	1	0
529217	09_11682705	1	0
529217	05_258793874	1	0
7267	05_841373896	1	0
639082	03_577296472	1	0
436191	03_457478240	1	0
587817	03_226930374	1	0
657110	07_672638855	1	0
407062	11_65384812	1	0
834485	06_764181999	1	0
614585	21_549431792	1	0
1162654	09_25357998	1	0
297450	05_651900099	1	0
127983	53_841198405	1	0
1162645	26_506603031	1	0
372993	06_415703736	1	0
1173555	02_197548112	1	0
1162633	33_116153011	1	0
658005	07_667534025	1	0
651206	09_456790248	1	0
714093	13_670330315	1	0
532900	11_182292667	1	0
688378	05_505530551	1	0
34076	03_371020987	1	0
240530	02_109435007	1	0
645051	04_145664759	1	0
1162529	02_5178492	1	0
489313	09_221444660	1	0
192751	08_425326771	1	0
291685	14_601581503	1	0
700932	04_488257089	1	0
403347	00_226327538	1	0
703648	21_319273385	1	0
455758	06_307068282	1	0
381102	02_271317116	1	0
110732	38_7043984	1	0
457341	05_431661856	1	0
64286	00_104484082	1	0
473520	20_379488113	1	0
515508	03_538311081	1	0
461803	11_112407531	1	0
545993	05_106135938	1	0
1162397	67_209054201	1	0
492653	09_833066320	1	0
728045	40_855319840	1	0
403912	04_83821358	1	0
53272	02_305141818	1	0
456124	02_235037022	1	0
713225	18_710860081	1	0
708392	59_55634178	1	0
1032566	49_116681864	1	0
556995	18_452145894	1	0
42521	08_733319675	1	0
46631	08_556452654	1	0
527775	08_44822712	1	0
565509	09_184234895	1	0
559113	11_60877169	1	0
363401	06_321718020	1	0
719847	18_358928302	1	0
555512	10_680547111	1	0
555512	03_396900517	1	0
1173519	53_838916679	1	0
570087	33_119389406	1	0
479604	20_234715470	1	0
519415	09_767144709	1	0
267339	06_196714010	1	0
1162223	05_493622413	1	0
692228	02_387848919	1	0
602559	18_14985406	1	0
345839	11_619595974	1	0
112955	05_497593753	1	0
77369	38_611300996	1	0
48930	19_408708534	1	0
1162132	38_455182313	1	0
743729	00_91302924	1	0
1173506	08_678451604	1	0
426094	05_656202907	1	0
11092	02_524265710	1	0
447209	08_675731043	1	0
593543	11_62465430	1	0
435533	07_551274242	1	0
435533	52_24525230	1	0
393736	25_394814403	1	0
704761	51_117087391	1	0
913327	06_198439342	1	0
490054	05_490119953	1	0
697879	07_356107642	1	0
429485	28_787167410	1	0
1162044	05_496308120	1	0
377778	08_663033213	1	0
410227	06_185363824	1	0
506620	65_806776423	1	0
626539	10_642052155	1	0
1162011	44_116232957	1	0
461525	04_382609116	1	0
1162010	52_424850801	1	0
393062	01_586849794	1	0
436850	12_32313579	1	0
447112	07_255503282	1	0
652089	09_457802233	1	0
601355	10_169737366	1	0
375875	05_799890134	1	0
313115	02_7234613	1	0
559363	19_97514162	1	0
742416	55_407739738	1	0
66713	06_285068267	1	0
422910	04_121386348	1	0
689511	21_726978012	1	0
708193	32_42655719	1	0
111925	15_550908796	1	0
529243	65_851342198	1	0
1161941	06_426879491	1	0
1161941	09_655384232	1	0
395985	19_366794967	1	0
569826	19_613300311	1	0
704222	53_843427285	1	0
454162	04_711188813	1	0
651049	09_456590565	1	0
1173485	42_130551662	1	0
89833	01_354478459	1	0
519268	07_138089082	1	0
699750	04_353769481	1	0
542080	56_588221993	1	0
1161883	18_596924418	1	0
722961	11_41112669	1	0
176531	07_812385885	1	0
548962	19_93624013	1	0
1161844	59_182036297	1	0
703106	02_227351064	1	0
199524	19_166738219	1	0
485211	22_100237227	1	0
704196	07_481199060	1	0
418630	07_705258992	1	0
439054	01_813508122	1	0
720420	10_683612439	1	0
893695	07_704699631	1	0
389999	05_503869132	1	0
288452	10_357843062	1	0
279159	09_331322659	1	0
1161762	53_800511130	1	0
642648	05_600838532	1	0
540053	19_242610100	1	0
111866	05_497381736	1	0
395880	05_595374571	1	0
713199	61_480505872	1	0
578565	12_201566329	1	0
471140	04_121327509	1	0
192825	19_42233473	1	0
1161736	42_644819118	1	0
444502	06_714074172	1	0
540277	06_308734155	1	0
1161694	05_501365010	1	0
187955	05_501416978	1	0
1161686	65_469768114	1	0
532828	66_633947814	1	0
1183488	16_72913305	1	0
278035	03_755554329	1	0
603236	18_172488932	1	0
639677	04_684862735	1	0
449975	38_639156087	1	0
450905	04_270116210	1	0
623368	04_208949644	1	0
684372	19_59361031	1	0
556822	04_130293220	1	0
409767	03_29895828	1	0
695133	07_376483634	1	0
356903	33_405086075	1	0
576349	17_779045717	1	0
609280	08_609639482	1	0
403510	01_411085931	1	0
1164782	08_423320587	1	0
644991	05_609249792	1	0
654645	08_43626431	1	0
654645	00_274303669	1	0
1161530	07_587015897	1	0
717792	46_284223447	1	0
1161517	19_351793088	1	0
536633	44_380171893	1	0
15447	64_478777580	1	0
390489	65_483430040	1	0
203616	19_239423193	1	0
720755	02_81574141	1	0
105439	04_505119001	1	0
611519	53_117120735	1	0
380891	07_407274457	1	0
1180992	01_250755432	1	0
277358	01_660065365	1	0
1153165	53_827816198	1	0
640559	04_40150125	1	0
284481	59_48147335	1	0
188914	06_444392466	1	0
275113	00_162881766	1	0
671802	30_295449891	1	0
4599	01_48395934	1	0
680114	05_497735141	1	0
324707	05_167363348	1	0
1161390	00_832582063	1	0
735385	20_73209116	1	0
147775	01_480568442	1	0
27248	03_41243939	1	0
27246	03_41243939	1	0
1185624	21_732660050	1	0
1161349	59_58640202	1	0
63544	00_480643580	1	0
509289	09_288292885	1	0
509289	05_798412405	1	0
659158	10_574382701	1	0
165549	08_54181838	1	0
205093	53_117012953	1	0
1161309	42_123005165	1	0
1174633	19_420456439	1	0
649958	32_198966526	1	0
670210	05_475691588	1	0
480757	51_849634975	1	0
134727	11_180120774	1	0
411942	44_408096609	1	0
555275	00_130976762	1	0
1184642	59_46330553	1	0
566850	21_123960637	1	0
534122	02_26055002	1	0
674808	01_692641658	1	0
572430	09_213026280	1	0
1161216	39_523182627	1	0
697870	20_590827568	1	0
574458	03_332069007	1	0
679813	06_264508259	1	0
1161206	08_253262126	1	0
569357	02_814333399	1	0
704307	18_588169545	1	0
1161170	37_371157668	1	0
254846	27_610522660	1	0
137806	10_141045890	1	0
550066	01_406726634	1	0
185894	52_777294435	1	0
1161140	66_740708230	1	0
1153822	19_823984464	1	0
1173407	58_825871774	1	0
1161113	05_605556529	1	0
179132	09_81108506	1	0
723209	62_652639845	1	0
257457	01_626459979	1	0
398202	07_386472799	1	0
456652	22_110020896	1	0
752329	06_617490454	1	0
605329	18_666139996	1	0
604813	05_303333856	1	0
563895	02_836337025	1	0
17669	03_279889011	1	0
611670	20_491756512	1	0
658666	60_473521822	1	0
683936	09_697024932	1	0
740149	06_761511964	1	0
1161020	51_196244748	1	0
434363	02_762404558	1	0
509862	09_778477205	1	0
587111	00_174120712	1	0
576326	64_220972674	1	0
474578	00_97433690	1	0
445204	07_268511367	1	0
545733	64_811274278	1	0
68465	09_251327950	1	0
266783	04_521725372	1	0
417103	06_533926089	1	0
656158	10_721134304	1	0
742045	06_736501613	1	0
925425	00_549210524	1	0
294011	06_291382709	1	0
505427	02_633012051	1	0
184119	04_29236542	1	0
431450	09_844374847	1	0
258998	06_327514482	1	0
315116	08_211945596	1	0
745730	05_500575452	1	0
471908	00_755947242	1	0
119069	10_94279855	1	0
537415	08_14221212	1	0
62680	08_33282972	1	0
419696	10_670528343	1	0
1160842	20_506832612	1	0
604386	53_114064462	1	0
332957	12_195002455	1	0
468836	23_362161693	1	0
710036	05_680322148	1	0
1184638	36_293458638	1	0
437970	10_361926841	1	0
416248	34_338806440	1	0
583211	00_491353269	1	0
604851	18_511092786	1	0
695104	21_730169920	1	0
311511	09_564194818	1	0
15171	17_356824206	1	0
684770	08_280182564	1	0
639040	02_169545399	1	0
512303	09_53952683	1	0
679159	11_63856993	1	0
675886	00_461616918	1	0
234838	08_375189758	1	0
507001	05_782576133	1	0
409001	58_416713360	1	0
487645	01_73623649	1	0
745027	05_583657636	1	0
540099	08_447562556	1	0
299715	00_273588592	1	0
722317	03_531676860	1	0
604565	18_425696074	1	0
401741	05_368423916	1	0
707433	09_470040346	1	0
422603	17_616681640	1	0
631558	17_828724656	1	0
989165	53_111614108	1	0
398664	35_193093103	1	0
637847	19_11551143	1	0
1160511	17_598436153	1	0
457176	04_305372144	1	0
729228	18_323545025	1	0
396462	49_447181533	1	0
1173350	11_177104853	1	0
686281	00_628089364	1	0
560967	07_690073364	1	0
1160463	17_744658618	1	0
630780	00_169164431	1	0
837092	12_641439145	1	0
477279	17_831383049	1	0
445504	08_680419365	1	0
468999	18_144194639	1	0
488949	11_179930706	1	0
6656	08_452350426	1	0
223388	08_861899243	1	0
617608	03_645887869	1	0
696607	10_137667132	1	0
1160357	04_4538454	1	0
306797	08_810502107	1	0
648623	59_51956338	1	0
613117	21_5976486	1	0
1160305	04_149865041	1	0
948246	10_288558468	1	0
501282	07_550872309	1	0
463222	04_51794983	1	0
567288	39_83021477	1	0
301388	10_535131904	1	0
1160263	04_383623261	1	0
68636	00_790104543	1	0
748342	44_848932376	1	0
419851	35_83300886	1	0
169353	07_670286441	1	0
189793	58_246179592	1	0
189793	04_133153995	1	0
296777	11_60150411	1	0
430097	55_492889483	1	0
542392	01_598841145	1	0
731426	42_222949354	1	0
527607	05_753911407	1	0
535260	02_278051301	1	0
332936	59_55005960	1	0
718847	17_861141782	1	0
333910	04_117386002	1	0
241233	04_97396279	1	0
734545	36_865793702	1	0
591522	05_205241914	1	0
601424	06_2975014	1	0
280415	04_105702757	1	0
557015	18_455053370	1	0
618273	59_53502995	1	0
724067	00_338395447	1	0
694472	32_244461550	1	0
709231	01_299734142	1	0
759569	19_373625589	1	0
278070	39_704550911	1	0
696596	03_793734529	1	0
1159998	02_813088633	1	0
238649	02_643534333	1	0
666793	25_492143329	1	0
421601	52_668683580	1	0
722188	04_330782400	1	0
740028	07_359423472	1	0
325794	05_866554782	1	0
1173304	31_123506101	1	0
629124	04_113926100	1	0
499016	04_508317087	1	0
354379	07_164482821	1	0
527860	11_51508809	1	0
870612	10_310538370	1	0
402852	07_92161509	1	0
146356	01_797440088	1	0
607333	19_267764557	1	0
1159880	05_518253643	1	0
567195	20_486933729	1	0
124717	11_177827770	1	0
39431	11_234883268	1	0
749697	19_45287713	1	0
228292	09_215733589	1	0
548241	05_637298177	1	0
754371	06_792746369	1	0
21627	01_543805119	1	0
519946	02_756054316	1	0
29939	08_470442008	1	0
129667	41_158179471	1	0
498279	58_258551498	1	0
734631	58_789016729	1	0
747626	08_786274777	1	0
548168	11_702386279	1	0
397393	11_175890980	1	0
506281	65_860392946	1	0
561314	60_490725096	1	0
285084	06_721380155	1	0
331334	01_547328035	1	0
634799	04_140897094	1	0
747467	04_36516934	1	0
700626	46_247550866	1	0
383410	06_650924637	1	0
1173267	55_53393201	1	0
698001	04_841849371	1	0
401319	00_32498044	1	0
577721	20_434880883	1	0
668366	02_522960228	1	0
669365	02_374369331	1	0
414788	07_674532589	1	0
173060	00_132502610	1	0
3358	01_30518721	1	0
1159527	40_179841798	1	0
487400	07_243674545	1	0
501033	08_754063538	1	0
383054	62_400062484	1	0
435484	01_161373328	1	0
615507	07_563860548	1	0
475809	20_424703026	1	0
504397	10_149473587	1	0
1159466	08_636226637	1	0
572110	06_376323733	1	0
710064	31_861372868	1	0
562711	20_304826051	1	0
162316	07_368384111	1	0
448436	18_580787296	1	0
433752	09_114152846	1	0
398385	59_467237950	1	0
531601	53_844145270	1	0
601380	03_718287990	1	0
671113	10_841374769	1	0
485376	58_726617005	1	0
572906	08_124159967	1	0
617420	58_459932691	1	0
439538	35_170842605	1	0
31156	07_1247613	1	0
436360	02_756456172	1	0
12804	07_843793064	1	0
510904	07_372399916	1	0
436639	04_693811199	1	0
985029	51_172283157	1	0
268589	52_184937205	1	0
502570	04_380797574	1	0
113227	37_51050133	1	0
560749	03_551371593	1	0
648633	02_488845295	1	0
492062	04_183014355	1	0
614045	21_457684320	1	0
749024	19_22535095	1	0
727296	25_751493898	1	0
489960	20_646117778	1	0
1173220	00_222050532	1	0
658236	02_103653996	1	0
456902	07_38843658	1	0
1159082	50_245371192	1	0
446173	04_470611095	1	0
69018	42_647274711	1	0
441312	03_172279795	1	0
550832	04_747062747	1	0
575976	04_677331307	1	0
670551	04_636610731	1	0
570763	00_111885174	1	0
404232	06_743546445	1	0
666107	59_50949721	1	0
625634	07_195057076	1	0
17290	03_25876182	1	0
700918	03_102888570	1	0
138848	02_493189609	1	0
1159005	02_820967094	1	0
262253	04_101590953	1	0
718399	59_56079031	1	0
540489	09_594602813	1	0
114740	06_637399453	1	0
682595	04_161244380	1	0
198352	06_724862670	1	0
896342	08_646300721	1	0
640488	06_374867062	1	0
754367	19_228907905	1	0
705040	21_452495613	1	0
425385	08_364221414	1	0
612454	20_709169658	1	0
736517	10_183476182	1	0
1158908	04_716423419	1	0
500114	11_180804364	1	0
588466	01_17553885	1	0
683542	03_575978625	1	0
1158875	03_540740313	1	0
138105	05_623341217	1	0
724425	12_197273502	1	0
735640	40_150223424	1	0
1158845	12_169976971	1	0
342221	05_246859310	1	0
720848	58_338612892	1	0
353752	05_298831562	1	0
571449	03_156381783	1	0
571449	09_617739893	1	0
571449	02_559624409	1	0
745360	10_644531549	1	0
528482	06_519015121	1	0
602456	17_848768306	1	0
94029	18_410214152	1	0
137882	49_45866148	1	0
125355	20_411714001	1	0
138121	02_223901439	1	0
461382	08_43770565	1	0
555532	06_421806456	1	0
561537	46_433921610	1	0
720811	04_845598532	1	0
580042	08_49949114	1	0
757894	12_246839919	1	0
466636	01_325877868	1	0
314174	47_572677833	1	0
260106	08_172926365	1	0
72491	06_127793263	1	0
458172	06_327582980	1	0
407061	09_310617661	1	0
87410	45_566003402	1	0
1158660	04_171198132	1	0
498872	04_87303912	1	0
62412	11_35929126	1	0
528977	02_749902519	1	0
271121	10_192151229	1	0
712489	04_681536008	1	0
1158624	15_140359700	1	0
553034	17_801951889	1	0
471603	11_178122683	1	0
595054	33_255020783	1	0
718597	02_836819195	1	0
552170	68_852438007	1	0
75766	06_52852306	1	0
558576	18_784945566	1	0
481099	06_274108952	1	0
22778	08_539125147	1	0
530279	21_609667976	1	0
530279	04_751780625	1	0
389995	66_293831970	1	0
534555	07_826004655	1	0
571070	02_487547395	1	0
1183165	19_5018477	1	0
1158479	53_797937461	1	0
557222	44_350762833	1	0
446455	02_589964136	1	0
620762	37_702073234	1	0
564980	01_652129742	1	0
485920	02_221226958	1	0
619191	32_177537544	1	0
395749	07_158128860	1	0
602552	14_527176175	1	0
669921	37_512871547	1	0
1158375	64_144241667	1	0
730360	28_707482091	1	0
945692	07_119547694	1	0
493853	21_249832325	1	0
729525	10_93141163	1	0
729353	52_203993870	1	0
734488	12_703277163	1	0
439029	06_358048715	1	0
515879	56_279905863	1	0
361648	09_595540017	1	0
565184	01_174715965	1	0
980960	18_531307891	1	0
663349	30_583595689	1	0
563575	00_423748252	1	0
1033357	00_725765815	1	0
741799	10_497827929	1	0
742725	16_672314175	1	0
596813	04_140803454	1	0
684785	08_500273839	1	0
289579	19_708511693	1	0
203323	40_852702395	1	0
1158197	03_635813471	1	0
612008	53_111263112	1	0
65941	08_66617190	1	0
946683	02_643824079	1	0
320136	07_839606396	1	0
57520	18_443666661	1	0
389452	05_486964167	1	0
1158169	05_505308554	1	0
683638	11_44493707	1	0
513302	21_137702751	1	0
626541	07_502345879	1	0
554104	19_52806576	1	0
401579	17_758983159	1	0
220566	21_470111901	1	0
98923	07_534006215	1	0
639218	60_486906851	1	0
662366	06_353798303	1	0
455317	02_675400372	1	0
540811	03_168274698	1	0
514606	18_65324057	1	0
242832	04_691602084	1	0
1158087	14_109520717	1	0
291247	04_305997106	1	0
563473	04_850909998	1	0
481419	07_246645475	1	0
597618	08_660661727	1	0
1173120	50_632836336	1	0
403204	00_662421482	1	0
503147	42_754380051	1	0
387668	04_118502890	1	0
574345	08_24906638	1	0
578208	40_587046341	1	0
470328	04_160948090	1	0
187620	01_72310276	1	0
746851	09_81371495	1	0
209739	43_362639711	1	0
996163	07_863913521	1	0
446587	05_860772361	1	0
445263	06_571602782	1	0
125274	05_510010596	1	0
414782	08_112625972	1	0
24396	01_546006977	1	0
225116	05_772760996	1	0
678615	00_243852763	1	0
730902	05_129804637	1	0
572000	52_641449626	1	0
537986	04_362692604	1	0
585440	65_844576519	1	0
819204	34_411087014	1	0
1161539	62_409273364	1	0
747999	01_543016033	1	0
14721	02_171782348	1	0
135219	02_171782348	1	0
485721	59_30537875	1	0
290776	04_102719222	1	0
4616	09_306146853	1	0
535220	08_43606399	1	0
535220	10_269341024	1	0
509671	00_759395350	1	0
683810	62_661717307	1	0
923412	11_290694221	1	0
952042	10_721157460	1	0
37789	09_307236322	1	0
646651	08_681483108	1	0
1157796	00_43188162	1	0
486263	04_685271233	1	0
1157768	53_169846975	1	0
541747	01_484216772	1	0
494135	64_278532736	1	0
516004	07_360957351	1	0
99395	01_315265681	1	0
551963	57_862404485	1	0
193153	19_56762545	1	0
324512	11_217383172	1	0
1157694	04_189548823	1	0
484436	07_368988201	1	0
599635	19_592899558	1	0
614664	53_114782023	1	0
570561	18_656634114	1	0
710620	20_249842512	1	0
368590	10_10632999	1	0
368590	02_133051166	1	0
33263	06_732845381	1	0
33263	07_803393386	1	0
27354	23_304261299	1	0
641286	06_610080807	1	0
409440	11_84224661	1	0
614849	21_588516618	1	0
1157588	02_841668440	1	0
915449	04_518330299	1	0
655601	08_790230279	1	0
1157526	63_241635144	1	0
532193	53_811000567	1	0
481205	52_489864792	1	0
372043	62_531671108	1	0
312545	04_650604440	1	0
418219	00_597882036	1	0
585989	08_72090388	1	0
634072	05_477356841	1	0
709391	09_276746092	1	0
145242	08_431951175	1	0
578697	04_710628744	1	0
716899	08_642380831	1	0
1157396	51_115007500	1	0
334343	06_228645808	1	0
431514	51_225520284	1	0
678422	05_572360573	1	0
109221	01_211115357	1	0
252542	08_220638165	1	0
181851	11_173686058	1	0
181836	11_173686058	1	0
653465	05_496296341	1	0
674569	01_248310672	1	0
507283	06_114015187	1	0
605801	11_142923948	1	0
1157281	21_493191413	1	0
476525	15_104688768	1	0
387614	59_58794423	1	0
582382	10_678687699	1	0
1173046	14_133095786	1	0
671590	10_379067068	1	0
594088	27_720941822	1	0
399151	06_58444829	1	0
23260	07_469674132	1	0
285603	08_785524423	1	0
423681	23_308086616	1	0
747260	08_183802092	1	0
404931	18_227160508	1	0
134896	07_367315448	1	0
263304	00_106057338	1	0
1021478	38_613880470	1	0
515357	09_553392790	1	0
791203	20_598247397	1	0
506110	10_596142173	1	0
393000	07_339155307	1	0
650255	02_566756990	1	0
1157177	43_373988429	1	0
684957	05_502438227	1	0
718600	59_51516175	1	0
428060	09_85732636	1	0
607982	19_523340080	1	0
83599	54_437344425	1	0
86112	60_488364699	1	0
75161	05_1736190	1	0
313521	01_7919988	1	0
596485	55_492291901	1	0
1157099	53_779777700	1	0
98802	07_534485839	1	0
738006	10_302427651	1	0
440640	63_829198936	1	0
440640	07_103496583	1	0
94962	06_553144372	1	0
391029	01_179514300	1	0
6890	06_331193342	1	0
744258	06_188353456	1	0
141122	11_172584017	1	0
99476	01_158608933	1	0
715019	09_348808731	1	0
