87181	8565420	2
87181	8614360	1
87181	8664069	1
87181	8683178	1
87181	8683181	1
87181	8683183	2
87181	8683185	2
87181	8733975	0
87181	8738510	1
87181	8762975	0
87452	110898	0
87452	1294588	1
87452	1395625	0
87452	1395633	1
87452	1539432	0
87452	1621415	0
87452	1642159	0
87452	1697677	2
87452	1697679	1
87452	1749882	0
87452	1770630	1
87452	186931	1
87452	186939	1
87452	1875913	0
87452	1890452	1
87452	1952268	0
87452	2026777	1
87452	2035306	0
87452	2041638	0
87452	2041642	0
87452	2041644	0
87452	2041645	0
87452	2052496	1
87452	2063490	0
87452	2205470	0
87452	227211	1
87452	2312984	1
87452	2357235	3
87452	2407664	0
87452	2588902	1
87452	2624886	3
87452	2705839	2
87452	2918391	1
87452	3019505	2
87452	3211632	0
87452	3242437	2
87452	3289965	2
87452	3347349	0
87452	3430351	0
87452	3678676	0
87452	3732121	0
87452	3761937	0
87452	3809015	0
87452	3809017	0
87452	3872808	0
87452	3919937	0
87452	4008487	0
87452	4008489	0
87452	4008494	0
87452	4079788	2
87452	4096633	1
87452	4233763	2
87452	4284131	1
87452	4307936	1
87452	434332	0
87452	434339	0
87452	4349224	0
87452	4502603	0
87452	4541810	0
87452	4561062	1
87452	4634899	1
87452	4654326	1
87452	4872055	0
87452	4971349	1
87452	5031929	1
87452	5219890	3
87452	5286924	2
87452	5290914	0
87452	5296736	1
87452	5296738	0
87452	5338945	0
87452	5549020	1
87452	5746165	1
87452	5746166	0
87452	5746167	1
87452	5843404	0
87452	5851090	1
87452	6018160	2
87452	6018163	1
87452	6018164	3
87452	6018165	2
87452	6018166	1
87452	6018167	0
87452	6018168	3
87452	6042747	0
87452	6271635	2
87452	6335465	1
87452	6673729	2
87452	6873071	2
87452	7039125	1
87452	7070552	1
87452	7070558	1
87452	7166751	0
87452	7353355	1
87452	7353359	2
87452	7358595	0
87452	7358596	0
87452	7476937	2
87452	7499676	0
87452	7561798	1
87452	7561800	3
87452	7561801	3
87452	7561803	3
87452	7843982	0
87452	7843984	1
87452	7965004	3
87452	7965007	2
87452	7965011	1
87452	8055174	1
87452	8081930	0
87452	8081937	1
87452	8152220	0
87452	8152222	1
87452	8152225	1
87452	8152227	0
87452	8289253	1
87452	8333912	1
87452	8333916	3
87452	8333917	2
87452	8333919	2
87452	8333920	1
87452	8333921	1
87452	8436576	1
87452	8436577	0
87452	8436578	1
87452	8436579	1
87452	8438483	1
87452	8441957	0
87452	849575	0
87452	8496331	0
87452	8594768	0
87452	8664378	0
87452	8680815	3
87452	8819111	2
87452	8819112	1
87452	8819113	0
87452	8819114	1
87452	8819116	2
87452	945890	0
104861	1017088	0
104861	1017092	2
104861	1046334	2
104861	1046339	2
104861	1058521	0
104861	1058524	2
104861	1086718	0
104861	1102999	0
104861	1112961	0
104861	11794	0
104861	120437	2
104861	1275720	0
104861	1275721	1
104861	1275725	0
104861	1293429	0
104861	1304628	0
104861	1304630	0
104861	1304632	2
104861	1313687	2
104861	1357955	2
104861	1357956	2
104861	1357957	2
104861	1357960	0
104861	1357961	2
104861	1424216	2
104861	1442342	0
104861	1442348	0
104861	146169	2
104861	146170	2
104861	146171	2
104861	146172	2
104861	146173	1
104861	146174	2
104861	146175	1
104861	146176	2
104861	146177	1
104861	1567102	2
104861	1567105	0
104861	1567107	1
104861	1750439	0
104861	1767229	0
104861	1773805	2
104861	1773807	2
104861	1811410	2
104861	1811417	0
104861	1814642	2
104861	1821812	0
104861	1844320	0
104861	1844324	0
104861	1892667	0
104861	1922603	1
104861	1922608	0
104861	1922609	0
104861	1926464	0
104861	1948963	2
104861	1977801	1
104861	1995989	1
104861	2058725	0
104861	2078728	0
104861	2098234	0
104861	2158194	0
104861	2202686	0
104861	2278231	2
104861	236954	0
104861	2377050	2
104861	2545815	0
104861	2603239	0
104861	2611066	2
104861	2612284	0
104861	2738220	0
104861	2789466	0
104861	2908924	1
104861	2908929	0
104861	2908930	0
104861	2908931	0
104861	2916631	1
104861	2932634	0
104861	2934459	0
104861	2944060	0
104861	2958127	0
104861	2958131	0
104861	2958133	0
104861	298180	2
104861	3036828	0
104861	3036829	0
104861	3036830	0
104861	3036832	0
104861	3036837	0
104861	3104361	0
104861	311406	0
104861	314919	1
104861	3229912	0
104861	3251293	0
104861	3320612	0
104861	3329746	0
104861	3353832	0
104861	3416772	0
104861	3443173	2
104861	3443174	0
104861	3443176	2
104861	3494387	0
104861	3534988	0
104861	3538649	0
104861	3560539	1
104861	3560540	0
104861	363132	0
104861	3841986	0
104861	3925933	2
104861	4017854	2
104861	4017855	2
104861	4017856	2
104861	4017858	2
104861	4019224	0
104861	4019226	0
104861	4043623	1
104861	409268	1
104861	409275	0
104861	4095801	0
104861	4211234	0
104861	4223386	0
104861	4230210	2
104861	4230213	2
104861	4350435	0
104861	4350439	1
104861	442613	0
104861	4452306	1
104861	4580053	0
104861	459675	2
104861	459676	2
104861	4717134	2
104861	4720305	0
104861	4724393	0
104861	4801652	0
104861	4819155	1
104861	4930174	0
104861	4936227	0
104861	502094	0
104861	504999	0
104861	5054793	0
104861	5073457	1
104861	5073463	0
104861	5138467	2
104861	5138468	2
104861	5138469	2
104861	5138470	2
104861	5138471	2
104861	5138472	2
104861	5138473	2
104861	5138474	2
104861	5138475	0
104861	5138476	2
104861	5150431	2
104861	5242643	0
104861	5248340	2
104861	5248341	2
104861	5248342	2
104861	5248343	2
104861	5248344	2
104861	5340890	0
104861	5340891	0
104861	5347272	0
104861	5379458	0
104861	5379464	0
104861	5394110	2
104861	5405670	0
104861	5438823	0
104861	5438824	0
104861	5457925	0
104861	5483490	2
104861	5582791	0
104861	5652261	1
104861	5652262	2
104861	5652263	2
104861	5652264	1
104861	5652265	0
104861	5652266	2
104861	5662650	0
104861	5662654	2
104861	5666323	0
104861	5667471	0
104861	5667474	0
104861	5667475	2
104861	5670531	0
104861	5670532	0
104861	5685121	0
104861	5688415	2
104861	5688416	2
104861	5688417	2
104861	5688418	2
104861	5688420	2
104861	5688422	1
104861	5688423	2
104861	5690192	0
104861	5690195	0
104861	5692795	0
104861	5703400	2
104861	5703401	2
104861	5776561	0
104861	5778133	0
104861	5785725	0
104861	5801822	2
104861	5836442	2
104861	5836444	0
104861	5846005	0
104861	5860996	0
104861	5864689	1
104861	5864693	2
104861	5864695	1
104861	589626	0
104861	599604	2
104861	599606	2
104861	599609	0
104861	6008066	0
104861	6009067	0
104861	6023998	0
104861	6056676	1
104861	6123112	0
104861	6159998	0
104861	6187055	2
104861	6187058	0
104861	6200735	0
104861	6202527	0
104861	6241791	2
104861	6241793	2
104861	629270	2
104861	629274	2
104861	629275	0
104861	629276	2
104861	629277	2
104861	629278	2
104861	6346168	0
104861	6351571	2
104861	6365866	0
104861	6369258	0
104861	6426100	0
104861	6432076	0
104861	6436838	0
104861	6436842	0
104861	6438806	0
104861	6454710	0
104861	6467577	2
104861	6467578	2
104861	6467579	2
104861	6467580	2
104861	6467581	2
104861	6467583	2
104861	6467584	0
104861	6474570	0
104861	6518537	0
104861	6585554	2
104861	6585562	2
104861	6644733	0
104861	6653674	2
104861	6653675	2
104861	6653676	0
104861	6653677	2
104861	6653678	2
104861	6653679	1
104861	6658615	2
104861	6670009	0
104861	6704672	2
104861	6809859	0
104861	6904991	0
104861	6904992	2
104861	6924183	0
104861	7040231	0
104861	7056930	0
104861	715676	2
104861	7171534	0
104861	7204473	0
104861	7204477	2
104861	7302612	2
104861	7309133	0
104861	7342448	0
104861	7506026	2
104861	7506027	2
104861	7506028	1
104861	7506029	1
104861	7529229	0
104861	7589883	0
104861	7589886	0
104861	76291	0
104861	7921008	0
104861	8056409	1
104861	8056411	1
104861	8138536	1
104861	8141081	0
104861	8259116	0
104861	8260035	0
104861	8260037	0
104861	8260038	0
104861	8286089	0
104861	8307046	0
104861	8349574	2
104861	848202	0
104861	8495099	2
104861	8516149	0
104861	8546158	2
104861	8546159	2
104861	8546160	2
104861	8546162	2
104861	8647858	0
104861	8748173	2
104861	8784322	0
104861	929871	0
104861	968662	0
130510	1046258	0
130510	1110766	1
130510	1156210	0
130510	1159414	0
130510	1211365	0
130510	1262138	0
130510	1285561	0
130510	1481524	0
130510	1494930	1
130510	1494931	1
130510	1494932	1
130510	1494933	0
130510	1494934	0
130510	1494935	2
130510	1494936	2
130510	1494937	0
130510	1494938	2
130510	1494939	2
130510	1697724	0
130510	1799013	0
130510	1804608	0
130510	1941397	0
130510	1963510	0
130510	203714	0
130510	2061700	0
130510	2061702	0
130510	2061706	0
130510	2079375	0
130510	2174992	0
130510	217594	0
130510	2490150	0
130510	2490152	0
130510	2862518	0
130510	2862522	0
130510	2982053	2
130510	2982054	0
130510	3163980	0
130510	338927	0
130510	3390323	0
130510	3394642	0
130510	3573382	0
130510	3804023	0
130510	388338	0
130510	3913778	0
130510	3995677	1
130510	4022904	1
130510	4022909	0
130510	4189500	0
130510	4262865	0
130510	4490071	0
130510	4528805	0
130510	4528807	0
130510	4528808	0
130510	5022837	0
130510	5144927	0
130510	537152	0
130510	5685706	0
130510	5731519	0
130510	5791395	0
130510	5914270	0
130510	5930013	0
130510	5981957	0
130510	5984054	0
130510	6055693	0
130510	617865	0
130510	6183638	1
130510	6229732	0
130510	6229733	0
130510	6323613	0
130510	6391770	0
130510	6418949	0
130510	6486232	1
130510	6621100	0
130510	6763277	0
130510	6766748	0
130510	6815300	1
130510	6862766	0
130510	6881818	0
130510	6881820	0
130510	6881821	0
130510	6960326	0
130510	7007667	0
130510	7079881	0
130510	7092536	0
130510	7098470	0
130510	7125239	1
130510	7127694	0
130510	7136329	0
130510	7136333	0
130510	7186622	0
130510	7203252	0
130510	7386954	0
130510	7479905	0
130510	7501557	0
130510	7501558	1
130510	7501560	2
130510	7501562	0
130510	7501563	1
130510	7507613	0
130510	7603931	0
130510	7671741	0
130510	769287	0
130510	7717230	0
130510	7792405	0
130510	779340	0
130510	783662	0
130510	783665	0
130510	7861502	0
130510	79445	0
130510	799647	3
130510	8029019	0
130510	8094068	0
130510	8180119	0
130510	8213952	0
130510	8223834	0
130510	8287352	0
130510	8290938	0
130510	8362399	0
130510	8391407	0
130510	8514425	2
130510	8612902	3
130510	8612903	3
130510	8612904	2
130510	8612905	0
130510	8612906	3
130510	8612908	0
130510	8612909	3
130510	8612910	3
130510	8762809	0
130510	978177	0
130510	978180	0
130510	996732	1
130510	996740	1
131843	1033903	0
131843	1116862	0
131843	1160501	0
131843	1313466	0
131843	1398253	1
131843	14055	3
131843	1453832	1
131843	1587424	0
131843	1733695	1
131843	1795993	1
131843	2008201	1
131843	202309	0
131843	2041693	1
131843	2064776	0
131843	2068929	2
131843	2080441	1
131843	2084706	0
131843	2130346	1
131843	2141062	0
131843	2173642	0
131843	2192100	0
131843	2193404	1
131843	2227327	1
131843	2398676	0
131843	2518689	0
131843	2595487	0
131843	2683747	0
131843	284784	0
131843	2943307	0
131843	3065018	0
131843	3165709	0
131843	3173221	0
131843	3299960	0
131843	3471976	0
131843	3727491	0
131843	3740966	0
131843	3773270	0
131843	3801087	0
131843	3841396	3
131843	3977555	0
131843	423033	1
131843	4290952	0
131843	4331032	1
131843	4486193	0
131843	4574277	1
131843	4617920	0
131843	4658868	3
131843	4735877	0
131843	4740919	0
131843	4751877	1
131843	4853820	0
131843	5044392	1
131843	5048193	1
131843	5260758	1
131843	5268242	0
131843	5286902	1
131843	5366085	1
131843	5406126	0
131843	5599902	0
131843	5599904	0
131843	5678180	1
131843	5777617	1
131843	58233	0
131843	5854311	0
131843	5921674	0
131843	6036658	1
131843	6038230	0
131843	6054149	0
131843	6054151	0
131843	6740579	0
131843	683465	0
131843	6858933	1
131843	6926607	0
131843	6973289	0
131843	7001595	0
131843	7176532	1
131843	7275645	1
131843	7410359	0
131843	7473330	0
131843	7487346	0
131843	7487347	0
131843	7487352	1
131843	7591291	1
131843	7617929	0
131843	7707868	1
131843	7777218	0
131843	7807162	0
131843	7807170	1
131843	7811093	1
131843	7856760	0
131843	788586	0
131843	8029271	0
131843	8044668	0
131843	8058389	0
131843	8078900	0
131843	8078904	0
131843	8102602	1
131843	8156986	0
131843	8257094	0
131843	8305151	3
131843	8305152	3
131843	8305153	3
131843	8305154	3
131843	8305155	3
131843	8305156	3
131843	8305157	1
131843	8305158	3
131843	8316385	0
131843	8440883	0
131843	849228	1
131843	8554765	1
131843	8621364	0
131843	8710808	1
131843	8710809	2
131843	8710810	1
131843	8710811	1
131843	8710812	1
131843	8710813	3
131843	8710814	1
131843	8834196	1
131843	985988	0
131843	985989	3
131843	985990	3
131843	985991	3
131843	985992	3
131843	985993	1
131843	985994	3
131843	985995	3
131843	988472	1
131843	988473	1
131843	988474	1
131843	988476	1
146187	1028971	0
146187	1028972	0
146187	1131101	0
146187	1138801	0
146187	1230566	1
146187	1246346	0
146187	1254157	0
146187	1329681	0
146187	1329682	0
146187	1369241	0
146187	1464098	0
146187	1483042	0
146187	1505132	0
146187	1536947	0
146187	1841192	0
146187	1841195	0
146187	1841196	0
146187	1841197	1
146187	1944092	0
146187	1972078	0
146187	2009634	0
146187	2009640	0
146187	2040185	0
146187	2058706	0
146187	209474	0
146187	2226093	0
146187	2246721	0
146187	2257806	0
146187	2261027	0
146187	2330206	0
146187	2511620	0
146187	262494	0
146187	2857627	0
146187	3036929	0
146187	3129298	0
146187	315525	0
146187	315526	0
146187	3193119	0
146187	3207058	0
146187	32188	0
146187	32195	0
146187	3354935	0
146187	3615724	0
146187	3615725	0
146187	3615731	0
146187	3758649	0
146187	3886011	0
146187	3963185	0
146187	409930	0
146187	409933	0
146187	4178942	0
146187	4214923	1
146187	4214925	1
146187	4227179	0
146187	425836	0
146187	4570379	0
146187	4631167	0
146187	4741857	1
146187	4777144	2
146187	4777145	0
146187	4777146	0
146187	4777147	0
146187	4777148	1
146187	480353	0
146187	4887772	0
146187	4921740	0
146187	5090006	0
146187	5206421	0
146187	5217815	0
146187	5238595	0
146187	5332231	0
146187	5548651	0
146187	5590506	0
146187	5590508	0
146187	5624871	0
146187	5746033	0
146187	5929430	0
146187	5937357	0
146187	5937360	0
146187	594649	0
146187	5952424	0
146187	5965686	0
146187	5999108	0
146187	6015024	1
146187	6015026	1
146187	6066658	0
146187	6082309	0
146187	6309578	0
146187	6430258	1
146187	6430259	1
146187	6430260	1
146187	6447372	0
146187	6447377	0
146187	6561118	0
146187	6573190	0
146187	6658185	0
146187	6677488	0
146187	6748421	0
146187	7019597	0
146187	7019602	0
146187	7061638	0
146187	7095976	0
146187	7096817	0
146187	7176957	0
146187	7306056	0
146187	7309304	0
146187	7404796	0
146187	7405002	1
146187	744165	1
146187	744167	0
146187	744168	0
146187	744171	0
146187	7572646	0
146187	76348	1
146187	7704674	0
146187	7704676	0
146187	7704679	0
146187	7836296	0
146187	7956019	0
146187	8042967	0
146187	8042971	0
146187	8042972	0
146187	8071661	0
146187	8434617	0
146187	8434618	2
146187	8434619	2
146187	8434620	1
146187	8434621	0
146187	8434622	2
146187	8434623	2
146187	8434624	3
146187	8434625	2
146187	8434626	2
146187	8480408	0
146187	8544933	0
146187	8664004	0
146187	8792967	0
146187	8795494	0
148538	1299824	2
148538	1299830	1
148538	1311202	2
148538	1311204	1
148538	1311206	0
148538	1311209	1
148538	1314489	1
148538	1384441	2
148538	1384442	1
148538	1384446	2
148538	1384447	2
148538	1384448	2
148538	1392971	0
148538	1392973	1
148538	1392974	1
148538	1495660	1
148538	153920	1
148538	1559002	2
148538	1559011	0
148538	1573498	1
148538	1736918	1
148538	1807279	1
148538	1816663	2
148538	1828165	2
148538	1828170	1
148538	1950974	2
148538	1950975	1
148538	1950976	1
148538	1950977	2
148538	1950979	0
148538	1950980	2
148538	1969518	1
148538	1969519	2
148538	1985491	2
148538	1985494	1
148538	2061700	0
148538	2061702	0
148538	2061706	0
148538	217588	0
148538	217594	0
148538	231452	1
148538	231453	2
148538	231455	1
148538	2368186	0
148538	245019	1
148538	2455774	3
148538	2455776	1
148538	2643562	2
148538	2713526	2
148538	2798938	0
148538	2915322	1
148538	2915323	1
148538	2915327	1
148538	2951883	0
148538	3165111	1
148538	3310962	2
148538	332400	1
148538	332401	1
148538	360949	0
148538	3701822	1
148538	377418	0
148538	3798241	0
148538	3798247	0
148538	3836151	0
148538	388338	0
148538	3918785	2
148538	3918787	2
148538	3969005	0
148538	3989976	1
148538	3997733	0
148538	4046976	0
148538	4185812	1
148538	4185814	1
148538	4264121	2
148538	4264124	0
148538	4264127	1
148538	4264128	1
148538	4264129	0
148538	4271667	1
148538	4282153	1
148538	4447598	2
148538	4447601	1
148538	4490071	0
148538	4539654	0
148538	4539657	0
148538	4539660	0
148538	4625343	0
148538	4634425	1
148538	4902096	2
148538	4976411	2
148538	5010072	2
148538	5020788	1
148538	5077704	0
148538	5077705	2
148538	5077707	0
148538	512199	1
148538	5123256	0
148538	5144927	0
148538	5171599	0
148538	5171603	1
148538	5305311	0
148538	541655	0
148538	5567407	0
148538	5601322	1
148538	5679983	1
148538	581145	1
148538	5825399	0
148538	5828353	0
148538	5843047	1
148538	6090334	0
148538	615407	1
148538	6293679	0
148538	6303284	0
148538	6434592	2
148538	644688	0
148538	6485504	1
148538	6487981	0
148538	6508151	0
148538	6536612	2
148538	6697437	1
148538	6704661	1
148538	6889357	1
148538	6894608	1
148538	7129904	0
148538	7157818	0
148538	7407803	3
148538	7407804	0
148538	7407811	1
148538	7407812	1
148538	7496116	1
148538	7507613	0
148538	7529434	1
148538	753805	1
148538	7548356	0
148538	7599536	1
148538	769287	0
148538	7696389	1
148538	791676	1
148538	7916958	0
148538	811946	1
148538	8139872	1
148538	8181574	0
148538	8181579	0
148538	8283527	0
148538	8283528	1
148538	8283530	1
148538	8283531	1
148538	8283532	1
148538	8710428	0
148538	8730434	1
148538	8814767	0
148538	8835172	1
148538	958231	1
148538	985488	0
148538	985490	1
148538	985491	0
148538	985492	2
148538	985493	1
148538	985494	2
156493	1034435	1
156493	1101607	2
156493	1113693	0
156493	1171591	0
156493	117188	0
156493	1172283	0
156493	1172287	0
156493	1277720	2
156493	1277721	2
156493	1277722	2
156493	1277723	2
156493	1277724	2
156493	1277725	2
156493	1277726	2
156493	1277727	2
156493	1277728	2
156493	1321883	0
156493	1341656	0
156493	1347264	1
156493	1347266	2
156493	1420608	1
156493	1464632	0
156493	1583800	0
156493	1685650	0
156493	1788797	0
156493	1820469	0
156493	1861640	2
156493	1861641	0
156493	1861642	2
156493	1861645	0
156493	1939297	0
156493	1939301	0
156493	1939302	0
156493	1960253	0
156493	1960254	1
156493	1960255	2
156493	1960256	1
156493	1960257	2
156493	1960259	2
156493	1960260	2
156493	1960261	2
156493	1979598	0
156493	2115154	0
156493	2123395	2
156493	2141938	0
156493	2154542	0
156493	2154543	0
156493	2154545	0
156493	2154550	0
156493	2225587	0
156493	2236388	2
156493	2236390	0
156493	2259179	2
156493	2259180	2
156493	2259182	2
156493	2259183	2
156493	2259184	0
156493	2259185	0
156493	2317800	2
156493	2317802	2
156493	2317803	0
156493	2317807	2
156493	2317808	2
156493	2361987	0
156493	2373354	0
156493	2403231	0
156493	2403232	1
156493	2411918	2
156493	2598786	2
156493	2598787	2
156493	2598792	0
156493	26121	0
156493	2612486	2
156493	2612490	2
156493	2612491	2
156493	2612492	2
